Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
[C2] BSV _ TỔNG ĐÀI VIÊN TRUNG TÂM CHĂM SÓC KHÁCH HÀNG DỰ ÁN VIETTEL  198,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$65.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c2-bsv-_-tong-dai-vien-trung-tam-cham-soc-khach-hang-du-an-viettel-198.35C19557.html
Cán Bộ Phát triển phần mềm (Quản lý nhân sự),frontend developer,Junior,1-3,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC),Hà Nội,$20.00,"JavaScript, HTML, CSS, AJAX, PHP, Laravel, PostgreSQL, MySQL, Agile, Scrum, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/can-bo-phat-trien-phan-mem-quan-ly-nhan-su.35C195C3.html
[Ha Noi] - Data Analyst/Chuyên Viên Phân Tích Dữ Liệu,data analyst,Intermediate,3-5,Công Ty TNHH Zeder Việt Nam,Hà Nội,Thương lượng,"Python, SQL, Power BI, Analysis, AWS, Azure, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ha-noi-data-analyst-chuyen-vien-phan-tich-du-lieu.35C192F8.html
SAP Consultant (PP/ PM/ QM),SAP consultant,Intermediate,2-5,Công ty Cổ phần Sữa VitaDairy Việt Nam,Hồ Chí Minh,Thương lượng,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-consultant-pp-pm-qm.35C1E007.html
Fresher Sales B2B IT  [HN/HCM],IT professional,Any Level,N/A,Công ty TNHH Công nghệ và Giải pháp CMC,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/fresher-sales-b2b-it-hn-hcm.35C22A14.html
Sales Engineer ( Stratus Productions) NEW,software engineer,Junior,1,"Servo Dynamics Engineering Co.,Ltd",Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-engineer-stratus-productions-new.35C190EB.html
WEBMASTER  (QUẢN TRỊ TRANG WEB),frontend developer,Junior,2,CÔNG TY TNHH CRAFTSMAN KITCHEN COMPONENTS VIỆT NAM,Đồng Nai,Thương lượng,"SQL, JavaScript, HTML, CSS, SEO, WordPress",Careerviet,https://careerviet.vn/vi/tim-viec-lam/webmaster-quan-tri-trang-web.35C19161.html
"IT Comtor Japanese N1, N2",IT professional,Intermediate,2-5,Công Ty TNHH Lampart,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-comtor-japanese-n1-n2.35C19235.html
"Chuyên viên nghiệp vụ SAP ( am hiểu phân hệ PM, PP trong sản xuất)",SAP consultant,Senior,6-10,Công ty Cổ phần Đầu tư Asia Dragon,Hồ Chí Minh,$17.00,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nghiep-vu-sap-am-hieu-phan-he-pm-pp-trong-san-xuat.35C191AD.html
Frontend Developer,frontend developer,Junior,2,CÔNG TY CỔ PHẦN VUA NỆM,Hà Nội,Thương lượng,"HTML, CSS, JQuery, jQuery, Git, GitHub",Careerviet,https://careerviet.vn/vi/tim-viec-lam/frontend-developer.35C1907F.html
IT Officer/ Admin Support Officer,IT professional,Junior,2,Dunlopillo (Vietnam) Ltd,Bình Dương,Thương lượng,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-officer-admin-support-officer.35C231E4.html
FRONT-END DEVELOPER,frontend developer,Any Level,N/A,CÔNG TY TNHH CA ADVANCE VIỆT NAM,Hồ Chí Minh,$750.00,"JavaScript, HTML, CSS, AWS, Azure, GCP, Bootstrap, Git, GitHub, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/front-end-developer.35C23742.html
HO - Khối Ngân hàng số - Chuyên viên Bộ phận Quản lý chiến dịch và nội dung số,system administrator,Intermediate,3,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,"Excel, Networking",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-khoi-ngan-hang-so-chuyen-vien-bo-phan-quan-ly-chien-dich-va-noi-dung-so.35C18D63.html
Nhân viên hỗ trợ khách hàng(Ca đêm),N/A,Intermediate,1-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ho-tro-khach-hang-ca-dem.35C18DF4.html
HR&GA Manager - (English & Korean)  - Hanoi,N/A,Intermediate,3-6,Talent Trader Vietnam,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/hr-ga-manager-english-korean-hanoi.35C18D4C.html
Trưởng phòng Công nghệ,SAP consultant,Intermediate,3-5,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$40.00,"Odoo, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-cong-nghe.35C18D62.html
Nhân viên thiết kế đồ họa (ưu tiên biết thiết kế UI/UX),UX/UI designer,Intermediate,3-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$14.00,Figma,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-do-hoa-uu-tien-biet-thiet-ke-ui-ux.35C18F82.html
DevOps Engineer,DevOps engineer,Junior,2-3,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$500.00,"Docker, Kubernetes, AWS, GCP, ElasticSearch, Jenkins, Git, GitHub, CI/CD, Terraform, NoSQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer.35C18F8E.html
Nhân Viên Kinh Doanh Phần Mềm,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$75.00,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem.35C18F1B.html
Devsecops - MSB DF - 1F311,DevOps engineer,Senior,5,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Thương lượng,"AWS, Jenkins, GitHub, JIRA, Confluence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devsecops-msb-df-1f311.35C18F9E.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C18F0E.html
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án Nguồn vốn",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-du-an-nguon-von.35C18E95.html
[H6] IT MANAGER (TRƯỞNG NHÓM IT),IT professional,Junior,2-3,BellSystem24-Việt Nam,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/h6-it-manager-truong-nhom-it.35C18F7E.html
[C6] NHÂN VIÊN TƯ VẤN NHÀ MẠNG VIETTEL,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c6-nhan-vien-tu-van-nha-mang-viettel.35C18F2C.html
Nhân viên quản lý chất lượng phần mềm QC,data engineer,Junior,1-2,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$17.00,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-ly-chat-luong-phan-mem-qc.35C18FC2.html
Senior PHP Engineer,software engineer,Senior,3-10,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$30.00,"PHP, Docker, Kubernetes, AWS, GraphQL, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-php-engineer.35C18F8D.html
Nhân viên công nghệ thông tin,N/A,Junior,1-3,TEX VIETNAM CO. LTD,Long An,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cong-nghe-thong-tin.35C18DB8.html
CVCC/Chuyên gia Vận hành dịch vụ Cloud - MSB - KCN - 3I088,DevOps engineer,Intermediate,3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Thương lượng,"AWS, CI/CD, Ansible, Chef, Puppet, Agile, Scrum, Microservices, Serverless, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-chuyen-gia-van-hanh-dich-vu-cloud-msb-kcn-3i088.35C18F92.html
Nhân viên Kinh doanh phần mềm,SAP consultant,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$8.00,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem.35C18F12.html
Nhân viên hỗ trợ khách hàng(Ca đêm),N/A,Intermediate,1-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ho-tro-khach-hang-ca-dem.35C18F7C.html
Nhân viên thiết kế đồ họa (ưu tiên biết thiết kế UI/UX),UX/UI designer,Intermediate,3-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$14.00,Figma,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-do-hoa-uu-tien-biet-thiet-ke-ui-ux.35C18F81.html
Trưởng phòng Kinh doanh Công nghệ,SAP consultant,Intermediate,2-5,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$15.00,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-cong-nghe.35C18F18.html
HO - Khối Văn phòng - Chuyên viên Bộ phận Quan hệ công chúng,data analyst,Junior,2,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-khoi-van-phong-chuyen-vien-bo-phan-quan-he-cong-chung.35C18D6F.html
Lập Trình Viên Game- Game Developers,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,"Java, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-game-game-developers.35C18F02.html
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án GL",SAP consultant,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-du-an-gl.35C18EA1.html
Chuyên Viên Data Analyst,data analyst,Junior,2-3,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$18.00,"Python, SQL, Power BI, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-data-analyst.35C18D26.html
Software QC/Tester (Chuyên Viên Kiểm Soát Chất Lượng Phần Mềm),QA engineer,Intermediate,2-5,CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,$18.00,"SQL, MongoDB",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-qc-tester-chuyen-vien-kiem-soat-chat-luong-phan-mem.35C1DB7E.html
Chuyên viên/Chuyên viên chính phân tích dữ liệu (BI analytics),data analyst,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,"Python, Power BI, Qlik",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-chinh-phan-tich-du-lieu-bi-analytics.35C1DE54.html
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án GL",SAP consultant,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-du-an-gl.35C1DE78.html
IT Helpdesk,IT support,Intermediate,2-4,Wanek Furniture,Bình Dương,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-helpdesk.35C1DDF4.html
Kỹ thuật chuyên ngành Cơ khí và Xây dựng,N/A,Junior,2-3,Công Ty TNHH VietCAD,Hà Nội,$9.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-thuat-chuyen-nganh-co-khi-va-xay-dung.35C1DBA7.html
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án Nguồn vốn",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-du-an-nguon-von.35C1DE72.html
Senior AI Vision Engineer,software engineer,Senior,6-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00,"Python, Statistics, Analysis, Linux, Unix, Shell scripting, PyTorch, Deep Learning",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-ai-vision-engineer.35C1DC3E.html
Chuyên viên chính/Chuyên viên cao cấp quản trị dữ liệu (Data Governance),data engineer,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,"SQL, MySQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-quan-tri-du-lieu-data-governance.35C1DE55.html
"Trưởng phòng kinh doanh Phần Mềm, Website",IT professional,Intermediate,2-5,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-phan-mem-website.35C1DC9E.html
Nhân viên kinh doanh phần mềm,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hồ Chí Minh,$8.00,"Excel, PC",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem.35C1DC97.html
IT STAFF,IT professional,Junior,2,DAEYOUNG ELECTRONICS VINA,Bà Rịa - Vũng Tàu,Thương lượng,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-staff.35C1DD69.html
Game Developer,game developer,Junior,2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$15.00,Unity,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-developer.35C1DC2D.html
Senior Full Stack Developer (C# & ReactJS),full stack developer,Senior,5-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00,"JavaScript, HTML, CSS, Analysis, Git, Linux, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-full-stack-developer-c-reactjs.35C1DD7E.html
Chuyên viên cao cấp Kiểm soát tuân thủ - Trung tâm an ninh thông tin,N/A,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kiem-soat-tuan-thu-trung-tam-an-ninh-thong-tin.35C1DE5B.html
Chuyên viên chính/cao cấp Khoa học dữ liệu - Trung tâm Quản trị dữ liệu - Khối Công nghệ Thông tin,data scientist,Senior,3-7,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,"Python, SAS, MATLAB, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-cao-cap-khoa-hoc-du-lieu-trung-tam-quan-tri-du-lieu-khoi-cong-nghe-thong-tin.35C1DE57.html
Senior Embedded Developer,software developer,Senior,5-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Thương lượng,"Linux, TCP/IP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-embedded-developer.35C1DC19.html
Chuyên Viên IT Support (Helpdesk),IT support,Junior,2,Công Ty Cổ phần Tập đoàn Sơn Hà Xanh,Hà Nội,$12.00,Linux,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-support-helpdesk.35C1DB3D.html
IT Infrastructure & Architecture Administrator ( Microsoft 365 Administrator),IT professional,Intermediate,2-5,Công ty CP Giáo dục Quốc tế Việt Úc,Hồ Chí Minh,Thương lượng,Power BI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-infrastructure-architecture-administrator-microsoft-365-administrator.35C18A1C.html
Partnership Executive,N/A,Intermediate,1-5,BSS Group,Hà Nội,$1000.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/partnership-executive.35C18AB2.html
CHUYÊN VIÊN QUẢN TRỊ CƠ SỞ DỮ LIỆU (DATABASE),data engineer,Senior,5-7,Công Ty Cổ Phần Xây Dựng Central,Hồ Chí Minh,$20.00,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-database.35C189C2.html
Chuyên viên cao cấp Dữ liệu kế toán,data analyst,Junior,1-3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$20.00,"SQL, Power BI, Excel, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-du-lieu-ke-toan.35C18A45.html
Website Manager,IT professional,Intermediate,1-5,BSS Group,Hà Nội,$500.00,"Analysis, SEO",Careerviet,https://careerviet.vn/vi/tim-viec-lam/website-manager.35C178B9.html
Nhân viên hỗ trợ khách hàng,N/A,Intermediate,1-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ho-tro-khach-hang.35C189F9.html
Head of Machine Learning Engineer,software engineer,Senior,7-9,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data science, Statistics, Hadoop, Spark, Big Data, Machine Learning, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/head-of-machine-learning-engineer.35C18B33.html
[C6] TỔNG ĐÀI VIÊN CHĂM SÓC KHÁCH HÀNG TP BANK,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$65.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c6-tong-dai-vien-cham-soc-khach-hang-tp-bank.35C189FE.html
Business Development Executive,system administrator,Intermediate,1-5,BSS Group,Hà Nội,$20.00,Networking,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-development-executive.35C1284C.html
110142 - Customer Support (for German Customers) - Gaming,game developer,Junior,1,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$11.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/110142-customer-support-for-german-customers-gaming.35C18BAA.html
"Chuyên Viên Thẩm Định Dự án Mảng Công Nghệ, IT",IT professional,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tham-dinh-du-an-mang-cong-nghe-it.35C18B5A.html
Nhân viên SEO Marketing _ Thu nhập 12 - 15 triệu,data scientist,Junior,1-3,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$12.00,"AI, SEO, WordPress",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-seo-marketing-_-thu-nhap-12-15-trieu.35C18BCE.html
Giảng viên Dạy Kiểm thử phần mềm (Manual/ Automation),N/A,Intermediate,2-5,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$25.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giang-vien-day-kiem-thu-phan-mem-manual-automation.35C18B20.html
110141 - Customer Support (for Spanish Customers) - Gaming,game developer,Junior,1,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$11.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/110141-customer-support-for-spanish-customers-gaming.35C18B85.html
Giảng viên bộ môn Business Analyst (BA),business analyst,Intermediate,2-5,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$25.00,JIRA,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giang-vien-bo-mon-business-analyst-ba.35C18B19.html
Senior/Expert Data Engineer,data engineer,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$25.00,"Python, Java, Data science, AWS, Azure, PostgreSQL, MySQL, Bash, Spark, ETL, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-expert-data-engineer.35C18B2B.html
Chuyên viên cao cấp phân tích nghiệp vụ (BA),N/A,Junior,1-2,Công ty Cổ phần Tập đoàn Thành Công,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba.35C18C3F.html
Senior Frontend Developer,frontend developer,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$25.00,"JavaScript, HTML, CSS, TypeScript, Git, Agile, Scrum, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-frontend-developer.35C18B21.html
Business Development,system administrator,Intermediate,3,CÔNG TY CỔ PHẦN PERMATE GLOBAL,Đà Nẵng,$15.00,Networking,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-development.35C18909.html
Global Workforce Planning Specialist,data analyst,Senior,3-7,SPS Vietnam,Hồ Chí Minh,Thương lượng,Power BI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/global-workforce-planning-specialist.35C1D978.html
Chuyên viên cao cấp Kiểm soát an ninh thông tin và tuân thủ,N/A,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kiem-soat-an-ninh-thong-tin-va-tuan-thu.35C1D881.html
Chuyên viên cao cấp Vận hành dịch vụ CNTT - Hà Nội - TA137,DevOps engineer,Intermediate,3-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Java, SQL, Docker, Kubernetes, AWS, CI/CD, Terraform, Ansible, Puppet, Linux, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-van-hanh-dich-vu-cntt-ha-noi-ta137.35C1D8E3.html
Senior System Administration,system administrator,Intermediate,1-5,NETNAM CORP.,Hồ Chí Minh,Thương lượng,"Python, Docker, Git, Bash, VMware, Hyper-V, Nginx, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-system-administration.35C1DA16.html
Nhân Viên Quản Trị Nhập Liệu (Data Admin),data engineer,Junior,1-3,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-tri-nhap-lieu-data-admin.35C1DA90.html
Sales Manager/ Business Development Manager,N/A,Senior,7,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-manager-business-development-manager.35C1D939.html
Chuyên viên cao cấp Giám sát An ninh (SOC Tier 2),system administrator,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,Linux,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-giam-sat-an-ninh-soc-tier-2.35C1D878.html
CG Thiết kế hệ thống CNTT (SA) - HN/HCM - TA137,embedded systems engineer,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà NộiHồ Chí Minh,Thương lượng,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cg-thiet-ke-he-thong-cntt-sa-hn-hcm-ta137.35C1D9E8.html
